date,symbol,ovl_vix,ovl_vix3m,ovl_vix_term,ovl_rates10y,ovl_darkpool,ovl_tariff,ovl_vix_contango,dp_shares_z_26w,dp_trades_vs_13w,dp_shares_vs_13w,dp_avg_trade_size
2024-05-14,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8633651538839809,0.935746542520372,0.8499172160776463,235.64533792963226
2024-05-15,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8633651538839809,0.935746542520372,0.8499172160776463,235.64533792963226
2024-05-16,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8633651538839809,0.935746542520372,0.8499172160776463,235.64533792963226
2024-05-17,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8633651538839809,0.935746542520372,0.8499172160776463,235.64533792963226
2024-05-20,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.175986572365679,0.7446212353388385,0.7459317988713733,263.83911647678565
2024-05-21,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.175986572365679,0.7446212353388385,0.7459317988713733,263.83911647678565
2024-05-22,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.175986572365679,0.7446212353388385,0.7459317988713733,263.83911647678565
2024-05-23,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.175986572365679,0.7446212353388385,0.7459317988713733,263.83911647678565
2024-05-24,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.175986572365679,0.7446212353388385,0.7459317988713733,263.83911647678565
2024-05-28,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8237732069144863,0.7359761714143057,0.8444379509399861,303.81791253573385
2024-05-29,SPY,0.0,0.0,0.011519156669614894,0.1336225273136867,0.0,,0.0,-0.8237732069144863,0.7359761714143057,0.8444379509399861,303.81791253573385
2024-05-30,SPY,0.0,0.0,0.06691577002053961,0.0,0.0,,0.0,-0.8237732069144863,0.7359761714143057,0.8444379509399861,303.81791253573385
2024-05-31,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.8237732069144863,0.7359761714143057,0.8444379509399861,303.81791253573385
2024-06-03,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5291684991695322,0.7667902241104891,0.6264333536027339,217.08765956935787
2024-06-04,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5291684991695322,0.7667902241104891,0.6264333536027339,217.08765956935787
2024-06-05,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5291684991695322,0.7667902241104891,0.6264333536027339,217.08765956935787
2024-06-06,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5291684991695322,0.7667902241104891,0.6264333536027339,217.08765956935787
2024-06-07,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5291684991695322,0.7667902241104891,0.6264333536027339,217.08765956935787
2024-06-10,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.911836781419809,0.9118743521221861,0.8578770699570155,240.49408402817974
2024-06-11,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.911836781419809,0.9118743521221861,0.8578770699570155,240.49408402817974
2024-06-12,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.911836781419809,0.9118743521221861,0.8578770699570155,240.49408402817974
2024-06-13,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.911836781419809,0.9118743521221861,0.8578770699570155,240.49408402817974
2024-06-14,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.911836781419809,0.9118743521221861,0.8578770699570155,240.49408402817974
2024-06-17,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.8401434382620045,0.840241374788784,1.405873560637671,441.5737117234463
2024-06-18,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.8401434382620045,0.840241374788784,1.405873560637671,441.5737117234463
2024-06-20,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.8401434382620045,0.840241374788784,1.405873560637671,441.5737117234463
2024-06-21,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.8401434382620045,0.840241374788784,1.405873560637671,441.5737117234463
2024-06-24,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.47067786163108755,0.9071791848219465,1.027368145068557,285.97139279165987
2024-06-25,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.47067786163108755,0.9071791848219465,1.027368145068557,285.97139279165987
2024-06-26,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.47067786163108755,0.9071791848219465,1.027368145068557,285.97139279165987
2024-06-27,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.47067786163108755,0.9071791848219465,1.027368145068557,285.97139279165987
2024-06-28,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.47067786163108755,0.9071791848219465,1.027368145068557,285.97139279165987
2024-07-01,SPY,0.0,0.0,0.0,0.3986311519511318,0.0,,0.0,-1.287355401955261,0.6560997529334361,0.7803017719114796,300.2722776790191
2024-07-02,SPY,0.0,0.0,0.0,0.2519526502816589,0.0,,0.0,-1.287355401955261,0.6560997529334361,0.7803017719114796,300.2722776790191
2024-07-03,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.287355401955261,0.6560997529334361,0.7803017719114796,300.2722776790191
2024-07-05,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.287355401955261,0.6560997529334361,0.7803017719114796,300.2722776790191
2024-07-08,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0895570465216824,0.909051230570946,0.8458593566554922,235.58982687039287
2024-07-09,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0895570465216824,0.909051230570946,0.8458593566554922,235.58982687039287
2024-07-10,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0895570465216824,0.909051230570946,0.8458593566554922,235.58982687039287
2024-07-11,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0895570465216824,0.909051230570946,0.8458593566554922,235.58982687039287
2024-07-12,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0895570465216824,0.909051230570946,0.8458593566554922,235.58982687039287
2024-07-15,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.11843622705242593,1.072392168590999,1.2372675625976592,298.6268985512973
2024-07-16,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.11843622705242593,1.072392168590999,1.2372675625976592,298.6268985512973
2024-07-17,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,0.11843622705242593,1.072392168590999,1.2372675625976592,298.6268985512973
2024-07-18,SPY,0.0,0.0,0.6238693147464169,0.0,0.0,,0.0,0.11843622705242593,1.072392168590999,1.2372675625976592,298.6268985512973
2024-07-19,SPY,0.0,0.0,0.6222298818841328,0.0,0.0,,0.0,0.11843622705242593,1.072392168590999,1.2372675625976592,298.6268985512973
2024-07-22,SPY,0.0,0.0,0.010845695817276457,0.0,0.0,,0.0,-0.19335821727066246,1.0547827547680202,1.1195203243160587,279.61673890041914
2024-07-23,SPY,0.0,0.0,0.0,0.0,0.0,,0.0,-0.19335821727066246,1.0547827547680202,1.1195203243160587,279.61673890041914
2024-07-24,SPY,0.4565164442293043,0.15082199977872954,0.8616484549127511,0.0,0.0,,-0.3056944444505748,-0.19335821727066246,1.0547827547680202,1.1195203243160587,279.61673890041914
2024-07-25,SPY,0.5782833797105186,0.24574389657841555,0.982725639150563,0.0,0.0,,-0.332539483132103,-0.19335821727066246,1.0547827547680202,1.1195203243160587,279.61673890041914
2024-07-26,SPY,0.0,0.0,0.3690581543715033,0.0,0.0,,0.0,-0.19335821727066246,1.0547827547680202,1.1195203243160587,279.61673890041914
2024-07-29,SPY,0.0,0.0,0.6270499663028799,0.0,0.0,,0.0,-0.00761003359400377,1.2610771532236853,1.148782281269304,243.0260313984767
2024-07-30,SPY,0.3311375192061507,0.0,0.8463180904673274,0.0,0.0,,-0.3311375192061507,-0.00761003359400377,1.2610771532236853,1.148782281269304,243.0260313984767
2024-07-31,SPY,0.0,0.0,0.5409860206179208,0.0,0.0,,0.0,-0.00761003359400377,1.2610771532236853,1.148782281269304,243.0260313984767
2024-08-01,SPY,0.5996730368624309,0.4221676959246823,0.6401162769463888,0.0,0.0,,-0.1775053409377486,-0.00761003359400377,1.2610771532236853,1.148782281269304,243.0260313984767
2024-08-02,SPY,1.0,1.0,1.0,0.0,0.0,,0.0,-0.00761003359400377,1.2610771532236853,1.148782281269304,243.0260313984767
2024-08-05,SPY,1.0,1.0,1.0,0.0,0.0,,0.0,0.4803766793059156,1.4950357747407292,1.2292448792495014,222.31678474664108
2024-08-06,SPY,1.0,1.0,1.0,0.0,0.0,,0.0,0.4803766793059156,1.4950357747407292,1.2292448792495014,222.31678474664108
2024-08-07,SPY,1.0,1.0,1.0,0.0,0.0,,0.0,0.4803766793059156,1.4950357747407292,1.2292448792495014,222.31678474664108
2024-08-08,SPY,1.0,1.0,0.6489789066735033,0.0,0.0,,0.0,0.4803766793059156,1.4950357747407292,1.2292448792495014,222.31678474664108
